VehicleRef,Latitude,Longitude,Vehicle,LineNum,StartName,DestinationName,StopPointName,Delay
3350135785,60.1162483077496,6.55930333770812,bus,995,Odda US/VGS,Odda,Tyssedal rutebilstasjon,PT1M56S
3350453171,60.3454760927707,5.36433689296246,bus,16E,Øyjorden,Nesttun terminal,Birkelundstoppen B,-PT2M3S
3350377389,60.3672999702394,5.14752002432942,bus,441,Hjelteryggen snuplass,skyss.no,GARASJE Straume,PT2M31S
3350377319,60.3659000247717,5.18252000212669,bus,448,Straume terminal C,skyss.no,Ramsvik snuplass,PT8M45S
3350453175,60.3517852351069,5.36883529275656,bus,16E,Nesttun terminal C,Øyjorden,Wiers-Jenssens vei,-PT47S
3350387142,60.3862999845296,5.3343699965626,bus,51,Birkelandsskiftet D,Bergen busstasjon,Bergen busstasjon M,PT7M55S
3350387145,60.3875000216067,5.33538001589477,bus,51,Birkelandsskiftet D,Bergen busstasjon,Bergen busstasjon M,PT5M25S
3350387059,60.2976999990642,5.32770001329482,bus,60,Lagunen terminal E,Fanahammeren,"Rådal, Fanavegen",-PT4M30S
3350387037,60.2981999795884,5.3279600199312,bus,62,Lagunen terminal E,Lysekloster skule,"Rådal, Fanavegen",-PT2M6S
3350387148,60.2618999686092,5.34363996237516,bus,51,Birkelandsskiftet C,skyss.no,GARASJE Fana Bussdepot,PT8M30S
3440189694,61.734035583213,6.50482775643468,bus,100,Nordfjordeid rutebilstasjon,Sandane-Førde,Byrkjelo,-PT37S
3350453421,60.3818344417959,5.31444436870515,bus,15,Bergveien,Bergen sentrum,Møhlenpris,PT58S
3350453135,60.3561409749091,5.36821528337896,bus,44,Gravdal snuplass,skyss.no,Garasje Mannsverk,-PT2M6S
3350453133,60.3560500312597,5.36820841021836,bus,44,Gravdal snuplass,skyss.no,Garasje Mannsverk,PT1M13S
3350135784,60.6291283294559,6.41240830533206,bus,950,Gudvangen kai,Voss,Voss stasjon B,PT13M17S
3350453113,60.3496993985027,5.28772621415555,bus,46,Fyllingsdalen terminal F,Løvstakkskiftet,Fyllingsdalen terminal F,-PT14M30S
3350453160,60.3196995612234,5.35243107005954,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,-PT1M7S
3350453162,60.372439334169,5.35941369831562,bus,16E,Nesttun terminal C,Øyjorden,Haukeland sjukehus nord C,PT2M58S
3350453161,60.3196621779352,5.35248605534434,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,PT1M29S
3350453501,60.3847543615848,5.30513341538608,bus,6,Lyngbø D,Birkelundstoppen,Carl Konows gate,-PT1M16S
3350453164,60.3303720708936,5.37949564866722,bus,16E,Nesttun terminal C,Øyjorden,Kjenndalsåsen,PT2M44S
3350453163,60.3198885731399,5.35234364680946,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,PT35S
257055930,59.984831666666665,5.333463333333333,ferry,1018,Halhjem,Sandvikvåg,Sandvikvåg,PT0S
3350387111,60.2034999802709,5.44660996645689,bus,99,Nore Neset ungdomsskule,skyss.no,GARASJE Os Garasje,PT1M13S
3350387023,60.2605000231415,5.34539999440312,bus,60,Fana bussdepot,skyss.no,GARASJE Fana Bussdepot,PT58S
3350387115,60.1853000186384,5.4691400192678,bus,99,Holo,skyss.no,Osøyro terminal A,PT23S
3350387016,60.2974000107497,5.32760999165475,bus,61,Krokeide VGS,Lagunen terminal,Lagunen terminal I,PT2M18S
3350387017,60.2618999686092,5.34369997680187,bus,61,Lagunen terminal I,skyss.no,GARASJE Fana Bussdepot,PT1M54S
3350387118,60.2998000010848,5.31106000766158,bus,99,Bergveien,BKG,Storheia,-PT23S
3350453139,60.3560856543481,5.36819726228714,bus,44,Gravdal snuplass,skyss.no,Garasje Mannsverk,PT50S
3350453169,60.3866941854358,5.33262547105551,bus,41,Loddefjord terminal B,skyss.no,Garasje Mannsverk,-PT51S
3350135610,60.1633488200605,5.9065275080502,bus,749,Norheimsund terminal,Mundheim,Mundheim terminal,PT2M38S
3350135611,60.3661033697426,6.14507982507348,bus,749,Strandebarm skule,skyss.no,Garasje Norheimsund,PT1M45S
3350135761,60.6289868429303,6.41201787628233,bus,951,Voss stasjon E,Voss,Voss stasjon E,-PT4M46S
3350135760,60.6288349628448,6.41334665939212,bus,951,Palmafossen vest,skyss.no,Voss stasjon F,-PT8M30S
3350135759,60.6288767047226,6.41338664107025,bus,952,Voss Tinghus,skyss.no,Voss stasjon F,PT19S
3350453155,60.3442433662713,5.39440076798201,bus,16E,Øyjorden,Nesttun terminal,Helldalssåta,PT1M53S
3350387023,60.2975000068545,5.32773999497294,bus,61,Krokeide VGS,Lagunen terminal,Lagunen terminal I,PT30S
3350387127,60.1815999951214,5.46330001205206,bus,99,Osøyro terminal B,Skulerute,Mobergsbakken,-PT37S
3350387129,60.1443000230938,5.43829998001456,bus,99,Osøyro terminal B,Skulerute,Halhjemsmarka snuplass,PT0S
3350387015,60.2618999686092,5.35074002109468,bus,62,Eidsvik snuplass,Lagunen terminal,Hamreskiftet,-PT1M5S
3350453179,60.3619556687772,5.23473565466702,bus,41,Hetlevikåsen snuplass,Loddefjord terminal,Loddefjord terminal B,PT13S
3350453149,60.3795871697366,5.2665769122541,bus,44,Nipedalen,Gravdal,Lyngbø E,PT1M8S
3350135762,60.6284643989056,6.42267127521336,bus,954,Voss stasjon G,Lemme,Bøndenes Hus,PT1M58S
3350135739,60.6289316900074,6.41192668117583,bus,957,Voss Tinghus,Bulken,Voss stasjon D,-PT8M11S
3350377320,60.3508000262082,5.15372003428638,bus,442,Knarrevik rv. 555,skyss.no,Brattholmen skule,-PT1M40S
3350453401,60.3551198914647,5.30552057549357,bus,15,Olav Kyrres gate G,Bønes,Benshaugen øvre,PT1M59S
3350453141,60.3618480451405,5.2353289257735,bus,41,Loddefjord terminal B,Hetlevikåsen,Hetlevikskiftet,-PT3M5S
3350387039,60.2973000146449,5.32758995890617,bus,65,Liland skole,Lagunen terminal,Lagunen terminal I,PT2M8S
3350387049,60.2973000146449,5.32760001718998,bus,64,Hordnes snuplass,Lagunen terminal,Lagunen terminal I,PT54S
3350387079,60.2569999918342,5.33716997131705,bus,61,Lagunen terminal E,Krokeide,Sageneset nord,PT59S
3350453404,60.3518554754555,5.2773470710963,bus,15,Festplassen M,skyss.no,Garasje Spelhaugen,-PT44S
3350135761,60.6614233832806,6.43653494305909,bus,954,Voss stasjon G,skyss.no,Garasje Voss,PT16M24S
3350453154,60.3619746118784,5.234709167853,bus,41,Hetlevikåsen snuplass,Loddefjord terminal,Loddefjord terminal B,-PT15S
3350453411,60.3518677968532,5.27733894065022,bus,15,Festplassen M,skyss.no,Garasje Spelhaugen,-PT49S
3350135796,60.4565429314971,5.6774085201323,bus,950,Voss stasjon B,Bergen,Rødberg,PT9M6S
3350387076,60.2975000068545,5.32773999497294,bus,62,Lysekloster skole,Lagunen terminal,Lagunen terminal I,-PT51S
3350387056,60.286100031808,5.26974996551871,bus,64,Lagunen terminal I,skyss.no,Ytrebygda skole,PT27M17S
3350453415,60.3525301348418,5.27604653500021,bus,15,Garasje Spelhaugen,skyss.no,Olav Kyrres gate G,-PT6M13S
3350453116,60.3619171120226,5.23458226583898,bus,45,Loddefjord terminal B,Loddefjord terminal,Loddefjord terminal B,-PT14M14S
3350453129,60.3782751504332,5.2655126620084,bus,44,Gravdal snuplass,Nipedalen,Kvernhusveien,-PT1S
3350453119,60.3631738945842,5.36596516147256,bus,45,Loddefjord terminal A,skyss.no,Garasje Mannsverk,PT2M23S
3350447646,60.486951218918,5.27910341508687,bus,96,Åsane terminal A,skyss.no,Støbotn,-PT11M16S
3350377319,60.3599000070244,5.12166000902653,bus,441,Hjelteryggen snuplass,skyss.no,Straume terminal B,-PT20S
3350387152,60.3867999650538,5.33324003219604,bus,51,Bergen busstasjon M,skyss.no,PARKERING Terminal Sør rpk 2.2 Bg sør,PT29M56S
3350387013,60.2834999654442,5.30166003853083,bus,65,Lagunen terminal F,Grimseid,Skeie,-PT5S
3350387061,60.2975000068545,5.32770998775959,bus,60,Fanahammeren snuplass,Lagunen terminal,Lagunen terminal I,-PT1M32S
3350377306,60.386699968949,5.15062996186316,bus,442,Knarrevik rv. 555,skyss.no,Hjelteryggen snuplass,-PT1M59S
3350387057,60.2611999958754,5.34598999656737,bus,61,Lagunen terminal E,Krokeide,Lagunen terminal E,-PT14M14S
3350387154,60.2880000416189,5.26251998730004,bus,51,Birkelandsskiftet D,Bergen busstasjon,Kokstadskiftet,-PT3M23S
3350361493,60.5446901265532,5.2788857370615,bus,304,Skodvin skule,Træland-Ones,Skodvin skule,-PT5H26M10S
3350387155,60.2883000299335,5.26310998946428,bus,51,Birkelandsskiftet D,Bergen busstasjon,Kokstadskiftet,-PT3M10S
3350135753,60.6593133229762,6.43573170527816,bus,957,Voss Tinghus,Eimstad,Voss Tinghus,-PT4M10S
3350135745,60.6611962337047,6.43709988333285,bus,957,Garasje Voss,skyss.no,Voss Tinghus,PT1M54S
3350135759,60.7202299777418,6.49751496501267,bus,956,Voss Tinghus,Nedkvitne,Leidal,PT2M47S
3350377314,60.358299985528,5.14339000917971,bus,442,Knarrevik rv. 555,Brattholmen,Arefjord grustak,PT2M45S
3350387023,60.2975000068545,5.32770001329482,bus,65,Grimseid snuplass,Lagunen terminal,Lagunen terminal I,-PT1M41S
3350377319,60.3721000347286,5.21278001368046,bus,442,Knarrevik rv. 555,skyss.no,Storavatnet terminal A,-PT4M42S
3350387054,60.2183999866247,5.3848500084132,bus,62,Lagunen terminal E,Lysekloster skule,Søvik nord,PT56S
3350387027,60.2975000068545,5.32771996222436,bus,65,Grimseid snuplass,Lagunen terminal,Lagunen terminal I,PT22S
3350453107,60.3561501111835,5.36818292923272,bus,44,Nipedalen,skyss.no,Garasje Mannsverk,-PT4M45S
3350324156,59.7922627720982,5.18982214853168,bus,559,Rolvsnes snuplass,skyss.no,"Svortland skule, til Nese",PT5M6S
3350453102,60.3797870781273,5.36009036935866,bus,16E,Øyjorden,Nesttun terminal,Haukeland sjukehus nord D,PT53S
3350453101,60.3877045400441,5.33847679384053,bus,16E,Garasje Mannsverk,skyss.no,Øyjorden,-PT1M56S
3350135612,60.3869189042598,5.33374235965312,bus,925,Bergen busstasjon O,Voss,Bergen busstasjon O,-PT52M46S
3350324153,59.8166528530419,5.27548176236451,bus,559,Rubbestadneset kai,Svortland,Rubbestadneset kai,-PT30M
3350453105,60.3560900129378,5.36823615431786,bus,16E,Øyjorden,skyss.no,Garasje Mannsverk,PT5M7S
3350453108,60.3197791893035,5.35240743309259,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,-PT25S
3350453107,60.3967427462339,5.32348483800888,bus,16E,Øyjorden,Nesttun terminal,Torget D,-PT1M19S
3350453182,60.382926100865,5.21978409960866,bus,49,Olsvikåsen,Ramsvik,Olsvikstallen,-PT9M3S
3350324150,59.7967475093901,5.235097669065,bus,559,Bremnes ungdomsskule ny,Rolvsnes,Innvær sør,PT31S
3350324151,59.7922507859766,5.18980479799211,bus,559,Svortland terminal A,skyss.no,"Svortland skule, til Brandasund",PT5M15S
3350453186,60.356397209689,5.36830094642937,bus,49,Mannsverk garasje,skyss.no,Wiers-Jenssens vei,PT5M47S
3350361480,60.5609281361103,5.27014441788197,bus,303,Nesse snuplass,skyss.no,Flatøy terminal  B,-PT1M2S
3350453109,60.4293552227318,5.3021930437535,bus,16E,Øyjorden,Nesttun terminal,Øyjordsveien,-PT5M
3350361479,60.7351763360202,5.16449430026114,bus,304,Lindås skulestopp,Hundvin boligfelt,Haugatun,PT6M49S
3350135611,60.4768366087228,5.33626799471676,bus,925,Bergen busstasjon O,Ålvik,Birkeland kryss,PT2M33S
3350377306,60.3597000148147,5.12307998724282,bus,441,Hjelteryggen snuplass,Straume terminal,Straume terminal C,PT25S
3350377305,60.3617000207305,5.12664003297687,bus,441,Storavatnet terminal B,skyss.no,GARASJE Straume,PT3M21S
3350361482,60.5448902025819,5.27962242253125,bus,304,Lindås skulestopp,skyss.no,Knarvik garasje,-PT7M46S
3440189664,61.6028213314712,5.13767221011221,bus,251,Florø terminal,Florø lufthamn,Slettevollen,PT5M48S
3350362377,60.5152313411236,5.30832926742733,bus,300,Knarvik terminal A,Bergen busstasjon,Langamyrane,PT26S
3350361494,60.5449021887034,5.27967732399702,bus,300,Knarvik terminal B,skyss.no,Knarvik garasje,-PT7M42S
3350361495,60.5468206387013,5.28776904568076,bus,300,Bergen busstasjon J,Knarvik terminal,Knarvik terminal B,-PT36S
3350361498,60.3879454359412,5.33273661509156,bus,300,Bergen busstasjon J,Knarvik terminal,Bergen busstasjon J,-PT19M54S
3350135694,60.3469617012888,6.18341663852334,bus,749,Mundheim terminal,Norheimsund,Vikøy kyrkje,PT51S
3350361499,60.5449474509805,5.27970666065812,bus,300,Knarvik terminal B,skyss.no,Knarvik garasje,-PT7M32S
3350361496,60.5464925710112,5.28644721955061,bus,300,Knarvik terminal A,Bergen busstasjon,Knarvik terminal A,-PT19M39S
3350361476,60.5456371139735,5.28018216602504,bus,302,Knarvik terminal B,skyss.no,Knarvik garasje,PT10M55S
3350361497,60.3889707941562,5.33143809065223,bus,300,Bergen busstasjon J,Knarvik - Alver,Gamle Bergen,PT27S
3350453179,60.3679804131389,5.1486505754292,bus,49,Alvøen kai,skyss.no,Bildøy skulesenter,PT32M31S
3350453184,60.3493361268193,5.28762169182301,bus,48,Sælenveien,Fyllingsdalen terminal,Fyllingsdalen terminal K,-PT1M7S
3350361499,60.5453669652343,5.2800668310374,bus,301,Knarvik terminal B,Knarvik kai,Knarvik terminal B,-PT12M55S
3350361467,60.7329595740885,5.17246984876692,bus,304,Lindås skulestopp,Hundvin boligfelt,Haugatun,PT14S
3350324163,59.7334814909846,5.35198951140046,bus,554,Mosterhamn kai,Kværner Stord,Spissøy,PT3M15S
3350453144,60.3384414967149,5.32212085090578,bus,49,Fantoft,Skolerute Bønes,Kråkenestoppen,PT1M51S
3350324154,59.794210055843,5.17891217954457,bus,555,Svortland terminal B,Halleråker,Svortland terminal B,PT1M9S
3350453148,60.3560622688383,5.36817890591919,bus,16E,Øyjorden,skyss.no,Garasje Mannsverk,-PT4M55S
3350453145,60.3560809604824,5.36821167916059,bus,49,Lyderhornsveien,skyss.no,Garasje Mannsverk,PT3M8S
3350324155,59.7382603492588,5.1409797091037,bus,555,Svortland skule til Hiskjo,Hiskjo,Hiskjo,PT2M25S
3350447655,60.4634266532958,5.32207315787673,bus,5,Fyllingsdalen terminal K,skyss.no,Åsane terminal A,-PT39M53S
3350447658,60.3818911872804,5.31367432326078,bus,5,Sletten,Fyllingsdalen terminal,Løvstakktunnelen,PT10M26S
3350453188,60.3835436794907,5.22929169237614,bus,45,Loddefjord terminal B,Loddefjord terminal,Nybø gård,-PT3S
3350447659,60.4828062001616,5.38431817665696,bus,5,Fyllingsdalen terminal K,skyss.no,Garasje Haukås,-PT4M30S
3350377343,60.5253000184894,5.02840002067387,bus,480,Åsebø,skyss.no,Fauskanger skule,PT4M28S
3350453142,60.3388568200171,5.3228572010994,bus,49,Fantoft,Skolerute Bønes,Bergveien,PT2M5S
3350377437,60.4049000144005,4.99731003306806,bus,471,Solsvik kai,skyss.no,Ågotnes terminal A,PT1M6S
3350453141,60.3559561539441,5.36831427365541,bus,16E,Nesttun terminal D,skyss.no,Garasje Mannsverk,-PT1M44S
3440189724,61.4535309188068,5.85187674500048,bus,FB59,Førde lufthamn Bringeland,Flybuss Retur frå Førde lufthamn etter flyankomst,Førde utstillingsplassen,PT15M53S
3350361450,60.6869380641729,5.12099415063858,bus,302,Seim skule,Lygra,Lygra kyrkje,-PT43S
3350324156,59.7879012487829,5.12619595974684,bus,555,Nese,Svortland,Økland,PT35S
3350324167,59.7974245157093,5.20545138046145,bus,554,Garasje Bømlo,skyss.no,Moster skule,PT4M27S
3350324147,59.7963984869421,5.25295615196228,bus,556,Stokkabekken terminal,skyss.no,Stokkabekken terminal,PT0S
3350447652,60.4828150849789,5.38430141285062,bus,5,Sletten snuplass,skyss.no,Garasje Haukås,-PT57S
3350324163,59.7973405290395,5.20548742264509,bus,555,Svortland terminal B,skyss.no,Garasje Bømlo,PT15M33S
3350447642,60.3795401472598,5.36027912981808,bus,5,Fyllingsdalen terminal E,Sletten,Haukeland sjukehus nord D,PT6M55S
3350453158,60.3531530778855,5.10785191319883,bus,49,Garasje Mannsverk,skyss.no,Bildøy skulesenter,PT59S
3350447652,60.4696477018297,5.34977970644832,bus,4,Garasje Haukås,skyss.no,Flaktveit snuplass,-PT5M6S
3350453137,60.4246913641691,5.30585937201977,bus,16E,Øyjorden,Nesttun terminal,Handelshøyskolen,PT1M
3350447656,60.4447197541595,5.32644532620907,bus,4,Hesjaholtet,Flaktveit,Åsane terminal B,PT6M24S
3350453138,60.31983057037,5.35234875977039,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,PT2M45S
3350447649,60.3446517325938,5.26063296943903,bus,5,Fyllingsdalen terminal K,skyss.no,Hesjaholtet,PT11M9S
3350377354,60.4479000158608,5.20655997097492,bus,480,Erdal ungdomsskole,Åsebø o/Hanevik,"Djupamyr, Erdalsveien",PT31S
3350453131,60.3162726201117,5.3547006379813,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,-PT2M14S
3350453183,60.3492661379278,5.28765957802534,bus,46,Løvstakkskiftet,Fyllingsdalen terminal,Fyllingsdalen terminal K,PT1M25S
3350453184,60.3583842236549,5.30620428733528,bus,46,Løvstakkskiftet,Fyllingsdalen terminal,Krohnegården,PT27S
3350377355,60.4473000392318,5.20714997313917,bus,480,Erdal ungdomsskole,Åsebø o/Hanevik,"Djupamyr, Erdalsveien",PT22S
3350387103,60.1682000141591,5.43091996572912,bus,99,Nore Neset ungdomsskule,Skulerute,Tuen aust,PT1M45S
3350377348,60.4070000164211,5.22302999161184,bus,480,Kleppestø ungdomsskole,Haugland,Kleppestø ungdomsskole,-PT4M13S
3350387104,60.1684000063688,5.42870001867414,bus,99,Nore Neset ungdomsskule,Skulerute,Tuen,PT1M52S
3350387010,60.278100008145,5.32731997780502,bus,60,Fanahammeren snuplass,Lagunen terminal,Steinknuseverket,PT2M24S
3350387109,60.3112999722362,5.26907999999821,bus,99,Søreide,skyss.no,Bergen busstasjon L,-PT6M30S
3350387016,60.2975000068545,5.32773999497294,bus,60,Fanahammeren snuplass,Lagunen terminal,Lagunen terminal I,PT2M58S
3350361441,60.6798701081425,5.22455063648522,bus,304,Knarvik garasje,skyss.no,Skodvin skule,-PT10M21S
3350387108,60.2356999833137,5.45326000079513,bus,99,Osøyro terminal A,Søfteland Skule,Søfteland skule,-PT2M16S
3350361466,60.6645700335503,5.13436445966363,bus,302,Knarvik terminal B,Feste,Feste bussgarasje,PT1M21S
3350324157,59.794260347262,5.1792352180928,bus,556,Stokkabekken terminal,skyss.no,Svortland terminal D,PT10M39S
3350447650,60.4827723372728,5.38431205786765,bus,4,Flaktveit snuplass,skyss.no,Garasje Haukås,-PT2M3S
3350324144,59.7971276286989,5.20545339211822,bus,558,Brandasund snuplass,skyss.no,Garasje Bømlo,PT18M58S
3350453123,60.3606723155826,5.35079701803625,bus,16E,Øyjorden,skyss.no,Wergeland C,PT15M31S
3350453126,60.319690676406,5.3524415474385,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,PT1M26S
3350453123,60.3567835316062,5.29541568830609,bus,49,Garasje Mannsverk,skyss.no,Lynghaug skole,PT9M55S
3350453178,60.3669470921159,5.26478880085051,bus,44,Nipedalen,Gravdal,Lyngbøkollen,-PT4M51S
3350453139,60.3487614635378,5.28666422702372,bus,48,Sælenveien,skyss.no,Fyllingsdalen terminal D,PT49S
3350453169,60.3618076443672,5.23540109395981,bus,45,Loddefjord terminal B,Loddefjord terminal,Loddefjord terminal A,-PT33S
3350453121,60.3198076039553,5.35236661322415,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,-PT36S
3350324146,59.8700770083815,5.16321974806488,bus,559,Rolvsnes snuplass,Rubbestadneset,Rolvsnes,PT48S
3350453134,60.3384254872799,5.32214012928307,bus,49,Fantoft,Skolerute Bønes,Kråkenestoppen,PT1M48S
3350453114,60.3195269778371,5.35287698730826,bus,16E,Nesttun terminal C,Øyjorden,Nesttun sentrum,PT58S
3350324151,59.8782085441053,5.09678687900305,bus,558,Svortland skule til Brandasund,Brandasund,Kvernanesvegen kryss,PT6M53S
3350453138,60.3210213873535,5.35351334139705,bus,49,Nattland skole,skyss.no,Nesttun terminal C,PT35M52S
3350453118,60.3561430703849,5.36820539273322,bus,16E,Øyjorden,skyss.no,Garasje Mannsverk,-PT1M29S
3350324144,59.7942116484046,5.17928768880665,bus,559,Rubbestadneset kai,Svortland,Svortland terminal A,-PT2M10S
3350377332,60.4449999611825,5.16952998004854,bus,480,Erdal ungdomsskole,skyss.no,Haugland verkstedet,-PT17M38S
3350453111,60.3560251370072,5.3683044668287,bus,16E,Øyjorden,skyss.no,Garasje Mannsverk,PT37S
3350453110,60.3197538759559,5.35239762626588,bus,16E,Øyjorden,Nesttun terminal,Nesttun terminal D,-PT20S
3350361435,60.5482747312635,5.29385321773589,bus,303,Knarvik terminal B,skyss.no,Knarvik garasje,-PT6M35S
3350361459,60.6409991998225,5.04277339205146,bus,321,Marås nord,skyss.no,Manger senter,-PT32S
3350387084,60.1852000225335,5.46904999762774,bus,601,Lysekloster skole,Osøyro,Osøyro terminal B,PT1M2S
3440189708,61.3464472442865,5.06309456191957,bus,230,Førde rutebilstasjon,Askvoll,Askvoll kai,PT7M14S
3350447724,60.5265328288078,5.49361039884388,bus,903,Valestrand kai,skyss.no,Garasje Lonevåg,-PT2M38S
3350447734,60.5256211291999,5.49718293361366,bus,902,Kvisti terminal,Lonevåg,Lonevåg terminal,PT0S
3350447725,60.5073713790625,5.43565465137362,bus,903,Lonevåg terminal,Valestrand,Valestrand skule,PT3M9S
3350387086,60.195399960503,5.46252996660769,bus,601,Eidsvik snuplass,skyss.no,Osøyro terminal A,PT1M25S
3350447727,60.5254590231925,5.49823243170977,bus,903,Valestrand kai,Lonevåg,Lonevåg terminal,PT3S
3350447737,60.525248972699,5.49824927933514,bus,902,Lonevåg terminal,Haus,Kårvik kryss,-PT7M25S
3350447519,60.4827533941716,5.3843491896987,bus,19,Åsane terminal F,skyss.no,Garasje Haukås,-PT6M31S
3350387089,60.2208999730647,5.41000996716321,bus,601,Osøyro terminal A,Drange,Langedalen,PT19S
3350447739,60.5253851786256,5.49806957133114,bus,902,Kvisti terminal,Lonevåg,Lonevåg terminal,PT39S
3350447729,60.5265144724399,5.49366789869964,bus,903,Valestrand kai,skyss.no,Garasje Lonevåg,-PT3M21S
3350447518,60.4561808332801,5.31194597482681,bus,19,Åsane terminal F,skyss.no,Myrane,PT0S
3350361471,60.5191098153591,5.24008959531784,bus,320,Knarvik terminal B,skyss.no,Frekhaug terminal,PT24M43S
3350447515,60.4409828502685,5.28330149129033,bus,19,Løvstakkskiftet,Åsane terminal,Eidsvågneset,PT1M58S
3350135609,59.8594349250197,5.77346613630652,bus,791,Husnes sentrum nord,skyss.no,Garasje Husnes,PT1M42S
3350447513,60.482778204605,5.38434952497482,bus,19,Åsane terminal F,skyss.no,Garasje Haukås,-PT3M53S
3350135695,60.4004933126271,5.73755999095738,bus,925,Arna terminal C,skyss.no,Garasje Samnanger,PT3M12S
3350361475,60.5468366481364,5.28770064935088,bus,320,Knarvik terminal B,Manger,Litlevika,-PT7M7S
3350447511,60.4827633686364,5.3843798674643,bus,19,Åsane terminal F,skyss.no,Garasje Haukås,-PT8M36S
3350361473,60.6269411556423,5.09975826367736,bus,320,Manger senter,Knarvik terminal,Kartveit aust,-PT7S
3350447512,60.4829143267125,5.3842244669795,bus,19,Åsane terminal F,skyss.no,Garasje Haukås,-PT1M25S
3350447510,60.46311551705,5.32100547105074,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,-PT1M
3350453513,60.3560920245945,5.36819466389716,bus,40,Bergen busstasjon Q,skyss.no,Garasje Mannsverk,PT20S
3350453510,60.3560786973685,5.36816775798798,bus,40,Bergen busstasjon Q,skyss.no,Garasje Mannsverk,-PT58S
3350361447,60.7833154499531,4.93308646604419,bus,323,Straume nord,skyss.no,Årås skule,-PT7M25S
3440189708,61.3465635851026,5.09318852797151,bus,220,Askvoll kai,Dale,Straumen,PT2M58S
3440189707,61.3665523286909,5.26488066650927,bus,220,Dale,Askvoll,Rivedal,PT49S
3350377391,60.3606999758631,5.12379001826048,bus,23E,Straume terminal A,Straume terminal,Knarrevik rv. 555,PT37S
3350447725,60.5252195522189,5.49825556576252,bus,902,Kvisti terminal,Lonevåg,Lonevåg terminal,-PT20S
3350447726,60.5262687150389,5.49410141073167,bus,902,Lonevåg terminal,skyss.no,Garasje Lonevåg,PT5S
3350447727,60.4552854783833,5.49256685189903,bus,902,Lonevåg terminal,Haus,Haus terminal,-PT40S
3350453116,60.3203637432307,5.35237206146121,bus,81,Mannsverk garasje,skyss.no,Nesttun terminal D,PT5M36S
3350453109,60.3561106324196,5.36822659894824,bus,82,Grønnestølen,skyss.no,Garasje Mannsverk,-PT1M1S
3350361455,60.7838637102395,4.93185776285827,bus,323,Straume sør,skyss.no,Mastrevik torg,-PT4M13S
3350361485,60.6410427019,5.05550248548388,bus,320,Manger senter,skyss.no,Manger garasje,-PT19S
3350447602,60.4827853292227,5.38432924076915,bus,4E,Bergen busstasjon Q,skyss.no,Garasje Haukås,-PT3M31S
3350361448,60.5465711932629,5.28681945987046,bus,320,Austmarka,Knarvik terminal,Knarvik terminal B,PT1M48S
3350447601,60.4827243927866,5.3844044264406,bus,4E,Bergen busstasjon Q,skyss.no,Garasje Haukås,-PT7M2S
3350447730,60.5262985546142,5.49398314207792,bus,900,Hatland skulesenter,skyss.no,Garasje Lonevåg,-PT1M40S
3350447735,60.4212609026581,5.46154215931892,bus,900,Arna terminal A,Lonevåg,Øyrane torg E16,PT16S
3350135626,59.7894764598459,5.79361455515027,bus,791,Halsnøy industribase,Valen,Halsnøy industribase,-PT22M45S
3350447738,60.5253371503204,5.4984899237752,bus,900,Hatland skulesenter,Arna terminal,Lonevåg vognstasjon,PT50S
3350447533,60.3762484900653,5.30400278046727,bus,19,Åsane terminal E,Løvstakkskiftet,Melkeplassen,PT3M52S
3350447532,60.4631838295609,5.32101033255458,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,-PT25S
3350447530,60.395828364417,5.32550152391195,bus,19,Åsane terminal E,Løvstakkskiftet,Olav Kyrres gate E,-PT1M6S
3350361455,60.6408375129104,5.05574782378972,bus,320,Manger senter,skyss.no,Manger garasje,PT20S
3350361459,60.640989728272,5.05499454215169,bus,320,Manger senter,skyss.no,Manger garasje,-PT50S
3350447710,60.4704060964286,5.47359600663185,bus,901,Olsnesskiftet,Øvre Rivenes,Øvre Verkane nord,PT5M31S
3350447720,60.5262877419591,5.494070565328,bus,900,Hatland skulesenter,skyss.no,Garasje Lonevåg,-PT3M50S
3350135625,59.7991449013352,5.82846022211015,bus,791,Valen sjukehuset,skyss.no,Garasje Husnes,PT15M37S
3350447711,60.4698699899018,5.64824896864593,bus,901,Haus terminal,skyss.no,Garasje Bruvik,PT42M22S
3350447712,60.5265321582556,5.49364618957043,bus,901,Haus terminal,skyss.no,Garasje Lonevåg,-PT5M14S
3350447722,60.4219961632043,5.4605869576335,bus,900,Hatland skulesenter,skyss.no,Arna terminal A,-PT2M49S
3350135623,59.8287148308009,5.79283637925982,bus,791,Valen sjukehuset,Høylandsbygd,Valen skule,-PT9M28S
3350453505,60.3561310842633,5.36821519955993,bus,40,Bergen busstasjon Q,skyss.no,Garasje Mannsverk,PT50S
